,000001.ZICN-20160317,minute,000001.ZICN-20100708,000001.ZICN-20140113,000001.ZICN-20120823,000001.ZICN-20121121,000001.ZICN-20100311,000001.ZICN-20100513,000001.ZICN-20140128,000001.ZICN-20100526,000001.ZICN-20100421,000001.ZICN-20100409,000001.ZICN-20120217,000001.ZICN-20120412,000001.ZICN-20120117,000001.ZICN-20141031,000001.ZICN-20150306,000001.ZICN-20110824,000001.ZICN-20140603,000001.ZICN-20131210,000001.ZICN-20110914,000001.ZICN-20110930,000001.ZICN-20140730,000001.ZICN-20120309,000001.ZICN-20100910,000001.ZICN-20111207,000001.ZICN-20110531,000001.ZICN-20130411,000001.ZICN-20131112,000001.ZICN-20130325,000001.ZICN-20140225,fitting,target_line
10,0.00386980347892,09:40,0.00244928270711,0.00346645156355,0.00327843807809,0.00533320590187,0.00444582635137,-0.000193168390874,0.00515516647814,0.000893759317937,0.00172980128094,0.00392854863984,0.00512503924713,0.00359907749277,0.00497281969438,0.00528297720357,0.00328369364588,0.0030399147383,0.00198998436651,0.00208515771602,0.00354549519383,0.00259666357057,0.00242122543505,0.00243980438595,0.0019078796786,-0.00146910557396,0.00501854704528,0.00480116579205,0.00283341178902,0.00335226291706,0.000657778787934,0.00306136361776,0.00386980347892
11,0.00481600317722,09:41,0.00225226620605,0.00393533396447,0.00332588291279,0.00535461040568,0.00367440742268,0.000842711225682,0.00450892637584,0.00121061682357,0.00235137519873,0.00430658968182,0.00450344950485,0.00328507855387,0.0035726702061,0.00559204308019,0.00353488835996,0.00282652556618,0.00185267642599,0.00258645340005,0.00319143124786,0.00237048072943,0.00321684945713,0.002809596922,0.00144069761839,-0.000798398902793,0.00509798951433,0.00566724435185,0.00332073775842,0.00286091265734,0.00126210703014,0.00315907189586,0.00481600317722
12,0.00646383991249,09:42,0.00217213790164,0.00334277389636,0.00310194329298,0.00507884075199,0.00332248033489,0.00304814449146,0.00435056312399,0.0017520580486,0.0030820266129,0.00447781437768,0.00405412285838,0.0036519159349,0.00474709148293,0.00628336364047,0.00302449517866,0.0029890145688,0.00224008097245,0.00215798409436,0.00313073457141,0.00277211381182,0.00390849728288,0.00294842406403,0.00174412126104,2.75161711247e-05,0.00494982007205,0.00518479187611,0.00331836749593,0.00370144802296,0.000729046182234,0.00339185240958,0.00646383991249
13,0.00692300456726,09:43,0.00217544216161,0.00374410544291,0.00296530216904,0.00492303587544,0.00296268162537,0.00497154437564,0.00453646781095,0.00288794073125,0.0041456161083,0.00435885489797,0.00282579364069,0.00286583583269,0.00531911759307,0.00595882355893,0.00192243993799,0.0021887072884,0.00276479345943,0.00203422392994,0.00291546369226,0.00322236563577,0.00388101458781,0.00372643450582,0.00225685451326,0.00131002770964,0.00438670229138,0.00533437909624,0.0037464369029,0.0031168958346,0.00126981161331,0.00352133724633,0.00692300456726
14,0.00658995342161,09:44,0.00343808250489,0.00367903807583,0.00184323182827,0.00595941208299,0.00280360926975,0.00678649884739,0.00555746815522,0.00457746613133,0.00466281125264,0.00410426237267,0.0030926741512,0.00282425804216,0.00645138480632,0.00564683013003,0.00169371730005,0.00183867073816,0.00390739167875,0.00212447502457,0.00232144555205,0.00315007168094,0.00349350858743,0.00398508269305,0.00248159882425,0.00165226008801,0.00408592940853,0.00536986675507,0.00457555472438,0.00276212720302,0.00176386800893,0.00377408497798,0.00658995342161
15,0.00597366945022,09:45,0.00433890638082,0.00386331283297,0.00194713601628,0.00562590004694,0.00292955521729,0.00787321225102,0.00589485073526,0.00662312259068,0.00503736659403,0.00381792594307,0.00287543596141,0.00291001223513,0.00532591663558,0.00511276094946,0.001441599076,0.0015238727668,0.00422614225495,0.00262487713341,0.00223444698246,0.00388780823754,0.00307485553263,0.0042164612631,0.00254860801581,0.0022963104684,0.00355495811534,0.00544847865754,0.00534920840343,0.00348154301162,0.00213128031874,0.00393965113593,0.00597366945022
16,0.00590120643945,09:46,0.00515960195232,0.00433120183897,0.00278074176203,0.00474134648267,0.00319620640311,0.00755616003832,0.00616878965229,0.00697696587014,0.00539111330534,0.00410297979068,0.00238198280763,0.00359084855506,0.00543288823779,0.00490825051149,0.00112575866345,0.00160570457777,0.0044517195858,0.00258421946207,0.0018556997214,0.00420700084512,0.00306019809527,0.00438379755036,0.00303762453169,0.00189861580761,0.0029083333672,0.00483305976391,0.00572039151048,0.00269770190673,0.00273897931608,0.00399096961174,0.00590120643945
17,0.00572353271113,09:47,0.00588199578955,0.00494164301559,0.00353701242723,0.00536406820968,0.00346843332097,0.00728542305384,0.00653961540353,0.00747150760877,0.0055062320169,0.00368325483397,0.00224875469905,0.00390787920786,0.00597953125588,0.00435787068249,0.00117655171225,0.00187430085681,0.00479989329211,0.00341256366723,0.0019265125106,0.00454521817766,0.00272307703583,0.00393219616275,0.00342386852345,0.00170385290887,0.00305096031165,0.00513627710201,0.00614988307495,0.00317444909929,0.00342757643669,0.00421179783695,0.00572353271113
18,0.00605623547691,09:48,0.00572710860318,0.00508171169891,0.00359394622887,0.00477569324459,0.0035917553946,0.00767477220815,0.00589632616928,0.00745663703992,0.00502964726351,0.00381023045113,0.00296411326935,0.00429897030003,0.00496239449586,0.00339177842946,0.00136186938121,0.0021174470511,0.0040545073293,0.00411938164597,0.00168534438283,0.00448603014447,0.00276201085383,0.00432760561192,0.00410337184229,0.00174899662712,0.00305871980863,0.00510887523887,0.00647934956205,0.00354940432371,0.00383399319878,0.00423694090919,0.00605623547691
19,0.00686168971199,09:49,0.00593940730663,0.00636617132685,0.00402616867303,0.00447802130793,0.00403387814795,0.00893017847554,0.00591796586829,0.00659414404624,0.00521491119581,0.00354537726989,0.00259540235737,0.00466277596717,0.00400962200497,0.00320399686166,0.00128367886972,0.00231987310979,0.00469691233673,0.00464703779823,0.00191113601923,0.00491218398346,0.00269467825093,0.00418258082962,0.00421367348906,0.00197084575681,0.00277900841758,0.00479622447247,0.00643004810211,0.00302627091782,0.00462563911925,0.00436231673314,0.00686168971199
20,0.00717557996537,09:50,0.00565648004619,0.006496306061,0.0041599631069,0.00389213523863,0.00416933563841,0.00699924765995,0.00552058230463,0.00595509088205,0.00489506241414,0.00361367476093,0.0025903108373,0.00442673538551,0.00336054007968,0.00258921088246,0.00107588912462,0.0027278575453,0.00488816268245,0.0051425252435,0.0019977299443,0.00447546085282,0.00222014371617,0.0042511680486,0.00383458216381,0.00217592721973,0.00281374140405,0.00319883061426,0.00624137520734,0.00303571996128,0.00526319337637,0.00416141874559,0.00717557996537
21,0.00736196319018,09:51,0.00574321687056,0.006106398556,0.00460926569155,0.00374280149115,0.00408209183099,0.00704970490045,0.00507746028623,0.00614726438728,0.00504877777826,0.00358225150214,0.00208285600333,0.00374979698344,0.00330478793107,0.00189245343937,0.000853631056533,0.00302934316464,0.00358864110254,0.00517558752569,0.00103831781184,0.00440485798466,0.00155552054057,0.00384873460713,0.00416435773572,0.00262951410311,0.00232119809589,0.00233454889795,0.00699511868141,0.00209339262751,0.00501038674118,0.00395414138395,0.00736196319018
22,0.00709266555882,09:52,0.0053541402584,0.00587493754029,0.0045765287556,0.00360790333925,0.00396795331604,0.0060706838161,0.00468204396793,0.00663837445618,0.00539413391293,0.00363740252778,0.00362898093226,0.00374763147352,0.00350105362495,0.00147966856762,0.000494077838346,0.00336763352191,0.00411825744454,0.00506746492717,0.00131914110156,0.0047675960738,0.00152620566583,0.00368842231217,0.00404351531725,0.00292789258375,0.00272543093844,0.00232825994575,0.00732411111601,0.00241122408922,0.0038754053333,0.00397462467523,0.00709266555882
23,0.00639660259961,09:53,0.00533720592602,0.00553072620149,0.00448733246636,0.00332416921903,0.00368949469764,0.00577471821137,0.00393596616338,0.00739562957794,0.00584621818251,0.00352677983101,0.00313552777848,0.00448303864352,0.00340541376027,0.00174942159931,0.0011685479591,0.0036119543355,0.0033385444966,0.00450049146636,0.00132318754666,0.00442980151293,0.000729665553923,0.00363718848594,0.00401377528279,0.00372887112758,0.00313557577869,0.00258296250976,0.00617832622492,0.00206375699122,0.0037217952064,0.00387275631121,0.00639660259961
24,0.00547444111161,09:54,0.00452559706945,0.00488799969006,0.00437441375976,0.00316487988838,0.0035481334909,0.00564142072527,0.00331874293021,0.00801104235062,0.00650538188367,0.00364990770219,0.0032292966065,0.00475892460777,0.00263122945273,0.00184268505058,0.00130060988599,0.00424820645422,0.00366710278284,0.00431462782593,0.00187512265787,0.00408735646373,0.000741116676866,0.00321492259561,0.0038985797063,0.00341888426225,0.00334951619536,0.00298500623954,0.00620629532238,0.00248681643687,0.00379161799136,0.00383832926056,0.00547444111161
25,0.00486233769853,09:55,0.00406589190031,0.00476928899746,0.00446550784239,0.00306731517335,0.00383249582558,0.00502313125585,0.00323070870014,0.00819940288947,0.00632548792042,0.00360950636946,0.00299848102984,0.00568662905898,0.00324948905196,0.00223204950407,0.00234078995812,0.0047662135638,0.00343662159697,0.0036386381914,0.00157244856462,0.00323885373073,0.000873033613168,0.00302734068346,0.00343290347062,0.00383764599156,0.00366617757202,0.00315390952713,0.00569147430801,0.00262468657093,0.00345502401422,0.00381244948582,0.00486233769853
26,0.00532777319078,09:56,0.00393206937129,0.00460587553358,0.00425912281143,0.00323058673727,0.00365177651023,0.00556724105081,0.00266610928048,0.00756111231855,0.00669165268517,0.0037845788113,0.00287543596141,0.0051513150059,0.00340677356877,0.00257791889509,0.00350225767406,0.00529205146869,0.00366219892782,0.00347734786882,0.00191356388629,0.00290359579985,0.00160956984086,0.00244352297011,0.00285541976365,0.00325120759446,0.00397803545056,0.00333943361696,0.0051363588312,0.00238115895095,0.00349306539361,0.00381760432566,0.00532777319078
27,0.00510271980156,09:57,0.00392628691633,0.00398748719762,0.00414430631144,0.00255310930285,0.0039633615367,0.00620322820906,0.00269365071559,0.0069796349466,0.00657149962763,0.00381728465208,0.00211255653709,0.00561906514937,0.00329934869705,0.00290245897663,0.00403266023822,0.00557552625881,0.00320123655608,0.00351398445179,0.00133532688195,0.00278183756013,0.00184958537774,0.00227246809868,0.00242211875535,0.00346445792068,0.00407299691357,0.00324959144271,0.00510270110374,0.00215652941788,0.0028887371514,0.00372652522354,0.00510271980156
28,0.00467908989246,09:58,0.00443018656265,0.00412308560382,0.00387529409867,0.00256306488601,0.00436087843363,0.00613846219887,0.00216741258053,0.00650415803983,0.00654464978237,0.00351170949261,0.00223729877888,0.00436913282155,0.00328076464752,0.00326422079432,0.00445285727831,0.00564482879728,0.00290700525497,0.00343445625949,0.00174846892634,0.00267276247039,0.00195264548423,0.00234064214164,0.00207239100842,0.00394642085554,0.00422929535269,0.00309955501171,0.00539092502338,0.00158056726903,0.00303608730448,0.00368527723505,0.00467908989246
29,0.00373114829485,09:59,0.00492665162402,0.00328813717592,0.00378514891273,0.00216384600107,0.00484629510644,0.00596148531054,0.00219839669503,0.00589980286964,0.00682355255001,0.00349311205374,0.0017663331721,0.0044384291391,0.00345753975287,0.00348336899371,0.00448795065748,0.00509040848952,0.00322085197616,0.00336788490751,0.00169181869498,0.00209652469008,0.00175751834928,0.00223321637698,0.00132361976124,0.0034115752793,0.00412916089169,0.00354786746123,0.00609015246002,0.00136667528534,0.00299515670641,0.00356912098797,0.00373114829485
30,0.00431120076086,10:00,0.00448140259227,0.00307058368905,0.00361577085284,0.00254663817379,0.00538910902098,0.00500279774102,0.00230807062411,0.00567331266706,0.00665372727874,0.00320356916917,0.00200478602887,0.00406812694219,0.0037263285669,0.00360632618955,0.00465541380019,0.00485744232913,0.00287267826984,0.00334509874006,0.00149475681877,0.00189951309387,0.00148085921898,0.00187334006535,0.0015351881076,0.0033655716807,0.00404528442436,0.00341714709769,0.00661208426188,0.000934166796233,0.00293881694199,0.0034996370648,0.00431120076086
31,0.00426556299927,10:01,0.00400930644822,0.00300104604485,0.00315603040455,0.00220864612531,0.00614084889537,0.00398536890644,0.0017906850932,0.0051417851546,0.00673360556839,0.00275145901718,0.00199120864201,0.00412832811806,0.00409121051513,0.00391288273564,0.00469204636266,0.00457670831736,0.00320123655608,0.00300107229023,0.00172823670085,0.00146109887657,0.00204929296187,0.00197084960558,0.00145876751274,0.00336170221914,0.00442217427756,0.00255690827923,0.00641535247463,0.00044496404639,0.00297926600362,0.00338758837176,0.00426556299927
32,0.00410008256603,10:02,0.00360783886115,0.00295534987866,0.00326705131776,0.00227883298663,0.00655050120911,0.00283916114461,0.00156396006492,0.00490995679909,0.00672655748401,0.00235995086428,0.00218383781811,0.00386890002923,0.00388406635322,0.00395135913706,0.00446978829457,0.00466049782715,0.00287758212486,0.00287016352426,0.0018888805712,0.0015913125496,0.00220915063815,0.00216628186207,0.00124155232439,0.00354098727162,0.00449939974748,0.00276893581046,0.0055355110357,0.000904960661914,0.0021399479748,0.00328041195774,0.00410008256603
33,0.00410077932575,10:03,0.00300398535056,0.00273580960196,0.00335007977849,0.00214891262632,0.00706838832153,0.00294045217218,0.00210396891752,0.00450463847359,0.00661110314939,0.00175136570934,0.00206503568307,0.00390051647412,0.00494924968033,0.00373513848995,0.00421520737724,0.00509432388718,0.00311296716575,0.00222634259673,0.00237930971693,0.00193164374046,0.0020657825789,0.00234105531766,0.00135750081315,0.00349326391233,0.00458142871553,0.00256589249665,0.00552176351322,0.00176138760062,0.00187317678262,0.00331634899897,0.00410077932575
34,0.00451186755991,10:04,0.00242491378979,0.00269408701543,0.00356453043135,0.00234802428963,0.00701722278034,0.00417816075074,0.00247725372547,0.00409855755482,0.00645302468541,0.00148939833758,0.00324287399336,0.00339032233615,0.00530370643004,0.00366613190045,0.00421767007052,0.00460372456117,0.00336306377169,0.00202260745242,0.0023445102891,0.00250238548912,0.00327135680233,0.00228403702718,0.00159466817651,0.00403670829204,0.00464756918977,0.00251153798123,0.00529990694349,0.00189711022481,0.00145279546354,0.00343032424385,0.00451186755991
35,0.00458293705124,10:05,0.00205772789997,0.00276263126472,0.00337142995411,0.00234155316057,0.00678402598685,0.00514588543796,0.00260217380613,0.00375615317448,0.00613216903454,0.00168819854626,0.00362388941218,0.00349036889462,0.00550949078344,0.0034503294751,0.0045476709694,0.00402111339031,0.00321594812114,0.00149629166294,0.00248856373455,0.00229776400294,0.00368726158762,0.0027748901365,0.00129350327065,0.00406680410421,0.00488589659694,0.00282239190414,0.00568199325803,0.00236913289564,0.0011542428658,0.00347008107943,0.00458293705124
36,0.00543890636595,10:06,0.00200775096784,0.00284706983268,0.00301179810705,0.00284679900623,0.00659871489216,0.00508224906748,0.00234544828604,0.003636807327,0.00559819273692,0.0016218249282,0.00471686905459,0.00217720367704,0.00507208571508,0.00311742495847,0.00494293324008,0.00389503758586,0.00323556354121,0.000856938611384,0.00325212792432,0.00254508542736,0.00419889776071,0.00282075267449,0.00177687294455,0.00495807008455,0.00501189604787,0.00320781483169,0.00525771627105,0.00225445586824,0.000680892537437,0.00350047334245,0.00543890636595
37,0.00592524464976,10:07,0.00199618605792,0.0030268743127,0.00266023188188,0.00309369746874,0.00641733960833,0.00518241045534,0.00234643190872,0.00369476441587,0.0050964362536,0.00152819644282,0.00529178652954,0.00185714131035,0.00426979869848,0.00248047322628,0.00563371870379,0.00324547311512,0.00298546693527,0.000536145116612,0.00372272948908,0.00278860190678,0.00426714645345,0.00257160753567,0.00151485947645,0.00559309172129,0.00493356207838,0.00312516003137,0.00577917402041,0.00206547499912,0.000722786208411,0.00347840036705,0.00592524464976
38,0.00559010322495,10:08,0.0024781949819,0.00244573828614,0.00284716453062,0.00273230979983,0.00639798853826,0.00442216292869,0.00217331431663,0.00357160560201,0.00496889948861,0.00134574915454,0.00481318364264,0.00171898177723,0.00391715502678,0.00201875640925,0.00480871645658,0.00329872252321,0.00316690957095,0.000661692431418,0.00504187059064,0.00269939708533,0.0046097640519,0.00174897408395,0.0019078796786,0.00486477306683,0.00492210758284,0.00335560520833,0.0056179961706,0.00194435544209,0.000857134877396,0.00336490688429,0.00559010322495
39,0.00510167466198,10:09,0.00300068109059,0.00226543710866,0.0024647591629,0.00300559055773,0.00623268448211,0.00415970996877,0.00221462646929,0.00428196123738,0.00445203996734,0.00129380458388,0.00443683545056,0.0018502116786,0.00395794928186,0.00260510330914,0.00465356678024,0.00302895162487,0.00292662067504,0.000770708605129,0.00517904507942,0.00308623315942,0.00475313211115,0.0012572946226,0.00138648793533,0.00464421375766,0.00467454267927,0.0034670095044,0.00401048414508,0.0015672527078,0.000779607509272,0.00325027399692,0.00510167466198
40,0.004546357166,10:10,0.00348475517705,0.00203496948788,0.00268300540254,0.00277611436576,0.00605950880424,0.00371877393424,0.00215069099493,0.00449891902403,0.00466448936796,0.00127135939903,0.00352715053079,0.00182249315157,0.0037240622194,0.00274938981446,0.00429832327528,0.00342675602648,0.0030197939204,0.000816727727638,0.00540159955975,0.00252436961574,0.00460747382731,0.000587536297513,0.000972762645914,0.00492969403308,0.00442180477771,0.00370733732053,0.00315861180362,0.00179274124482,0.000917808469841,0.00314317931285,0.004546357166
41,0.00423734423066,10:11,0.0030675923551,0.0013808189349,0.00260472142528,0.00290503916775,0.00605590097762,0.00322587447293,0.00170117542911,0.00469185512253,0.00458192609379,0.00101997332871,0.00353987933097,0.00190781424256,0.00275361221797,0.00304549081669,0.00451380893687,0.00315032895213,0.00276969731445,0.000840854257886,0.00479989317385,0.00281100880507,0.0042657723187,0.000121886925293,0.000768723422197,0.00387075138494,0.00405193542177,0.00361929198976,0.00261914005928,0.00148221131669,0.000764198342937,0.00290561735895,0.00423734423066
42,0.0040770894953,10:12,0.00316217679691,0.000652163763139,0.00293683526821,0.00224498400387,0.00536254229767,0.00321570771551,0.00090001475434,0.00415384556724,0.00425603609693,0.00118221995063,0.00365443853262,0.00245915306907,0.00258635577214,0.00342523616982,0.00451473244685,0.003561054166,0.00260787009884,0.00101867572156,0.0048314554456,0.00217558299156,0.00410912095684,-0.000218570113491,0.00133227825228,0.00325077765429,0.0036284885867,0.00384838953411,0.00230910972467,0.0018365504463,6.74151027165e-05,0.00277139100894,0.0040770894953
43,0.00387537755667,10:13,0.00311715625474,0.000941738381502,0.00259570690669,0.00205085013214,0.00505686098749,0.00287342688256,0.00103968917523,0.00286277515319,0.00417145908436,0.00163016171114,0.00310073572465,0.002489470208,0.00110189815669,0.00353564671303,0.00399633551241,0.00357475805779,0.00206354219179,0.0010763113216,0.00483388331266,0.0019299526538,0.00492444091037,5.41260583504e-05,0.0012020244305,0.0033457944327,0.00340494117378,0.00301914626575,0.00200666423004,0.00206676350505,-0.000520059363813,0.00258071925736,0.00387537755667
44,0.00352351389861,10:14,0.00319521939667,0.00104654154527,0.00243961340051,0.0019522898588,0.00439892460528,0.00290580988766,0.000705749274578,0.00181001513748,0.00361801664892,0.00191329168576,0.00292635116214,0.00241281115671,0.000249751494996,0.00374183003802,0.00330339519208,0.00357945653497,0.00171046463046,0.00129657760701,0.00279285640583,0.00152747402808,0.00478198894096,-3.75990176327e-05,0.00122724699136,0.00258093086347,0.00369610706037,0.0024791947985,0.00225791205473,0.00152730902409,-0.00058025141981,0.00229942642953,0.00352351389861
45,0.00346568284194,10:15,0.00226754840844,0.00135250717976,0.00252643744802,0.00183879621071,0.00403289419524,0.00193695556073,0.000730831652978,0.000557074387161,0.00301389513055,0.00230383790216,0.00296623473605,0.00238032850786,-0.000255190729007,0.00365902213062,0.00301095036565,0.00351211169533,0.00186248413603,0.00107988562238,0.00230040403754,0.000323843095906,0.00453830904474,0.000187581912146,0.00112485092337,0.00261532607738,0.00345704065348,0.00253759221176,0.00237452896959,0.00129623696139,9.63072895876e-07,0.00209996547809,0.00346568284194
46,0.00343990273234,10:16,0.00190449284359,0.00134157983567,0.00205293799767,0.00115484764722,0.00425625146158,0.00137514807694,0.000514926474205,-0.000719125458033,0.0022134341187,0.00251546393075,0.00273669203941,0.0020312483082,-0.000480012401453,0.00397268844654,0.00350779873393,0.00305205247103,0.00158786825499,0.000818514878027,0.00255735330119,0.00103917275423,0.00414805477484,0.000433834818839,0.00121934141258,0.00254954523078,0.00302620382129,0.00216205192339,0.0023650479196,0.00108105647178,-0.00038763684062,0.00191569119931,0.00343990273234
47,0.00304483997171,10:17,0.00188218908876,0.00115184140649,0.00185983752042,0.000691415250858,0.00438547725151,0.000376546570903,0.000234594009738,-0.000839233898796,0.00234399149128,0.00269310153657,0.00275833099972,0.00203168141018,-0.000499502989992,0.00378783443103,0.00387381652196,0.00259121016719,0.00128873309886,0.000405683138236,0.00264758902685,0.000259159031058,0.00419477535645,0.000214438353312,0.000543226198937,0.00203318708202,0.00295156485037,0.00225503857374,0.00262245842678,0.00089078709673,0.000126162549369,0.00176002578407,0.00304483997171
48,0.00208087290058,10:18,0.00206474945242,0.00219043579242,0.00144754190684,0.000751646529011,0.00436284633906,-0.000326465876973,0.000236561255103,-0.000786614962843,0.00245810333364,0.00290729272914,0.00314401364527,0.00192340591401,-0.000475932975945,0.00372175539381,0.00398094367944,0.00248079595336,0.00121027141857,0.000291305513359,0.00180754702475,-0.000569896205328,0.00367031392566,0.000375577000309,0.000210815434099,0.00197256551751,0.00276718442218,0.0021571106038,0.00209578609993,0.000857715444633,-4.67090354537e-05,0.00163205127241,0.00208087290058
49,0.0013140888299,10:19,0.00281068614197,0.00179009764079,0.000815576708571,0.00130318583639,0.00478299414843,-0.000299354523868,0.000809521467565,-0.00082283814339,0.0024977068554,0.00245069354018,0.00247999456905,0.00202475177842,-0.000244765530486,0.0037853251005,0.00416441432844,0.0024894098282,0.000862097712254,-0.000533464391029,0.00173956674712,-0.000672206948422,0.00331578715935,8.13956755346e-05,-1.88228066167e-06,0.00217979668129,0.00261975397961,0.00147341165774,0.00205264732248,0.000308382418251,6.83781756123e-05,0.00152150508284,0.0013140888299
